dataset,analyzer,ngram_range,dim_reduction_name,cv,model_name,features,accuracy,roc_auc,tfidf
zomato,word,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=4000, random_state=42)",GradientBoostingClassifier,all,0.84,0.8185975609756099,False
zomato,word,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=4000, random_state=42)",GradientBoostingClassifier,all,0.838,0.8217074173001849,False
zomato,word,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=4000, random_state=42)",GradientBoostingClassifier,all,0.874,0.8509223509223509,False
zomato,word,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=4000, random_state=42)",GradientBoostingClassifier,all,0.852,0.821605359360515,False
zomato,word,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=4000, random_state=42)",GradientBoostingClassifier,all,0.878,0.8599631751227496,False
zomato,word,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=5000, random_state=42)",GradientBoostingClassifier,all,0.862,0.8443636794930446,False
zomato,word,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=5000, random_state=42)",GradientBoostingClassifier,all,0.83,0.8076329215896886,False
zomato,word,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=5000, random_state=42)",GradientBoostingClassifier,all,0.882,0.8651103565365026,False
zomato,word,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=5000, random_state=42)",GradientBoostingClassifier,all,0.888,0.8761748120300752,False
zomato,word,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=5000, random_state=42)",GradientBoostingClassifier,all,0.84,0.8260135135135135,False
zomato,word,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=5000, random_state=42)",GradientBoostingClassifier,all,0.866,0.8520857252200537,False
zomato,word,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=5000, random_state=42)",GradientBoostingClassifier,all,0.828,0.8038204972710733,False
zomato,word,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=500, random_state=42)",GradientBoostingClassifier,text_only,0.748,0.7190719447813979,False
zomato,word,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=500, random_state=42)",GradientBoostingClassifier,text_only,0.736,0.6912493120528345,False
zomato,word,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=500, random_state=42)",GradientBoostingClassifier,text_only,0.772,0.7490842490842491,False
zomato,word,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=500, random_state=42)",GradientBoostingClassifier,text_only,0.726,0.6894554177512378,False
zomato,word,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=500, random_state=42)",GradientBoostingClassifier,text_only,0.746,0.7113493064312736,False
zomato,word,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=500, random_state=42)",GradientBoostingClassifier,text_only,0.76,0.7368726132024004,False
zomato,word,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=500, random_state=42)",GradientBoostingClassifier,text_only,0.772,0.750522202007951,False
zomato,word,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=1000, random_state=42)",GradientBoostingClassifier,text_only,0.778,0.7414137820024059,False
zomato,word,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=1000, random_state=42)",GradientBoostingClassifier,text_only,0.796,0.7695297448526579,False
zomato,word,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=1000, random_state=42)",GradientBoostingClassifier,text_only,0.76,0.7425833031666408,False
zomato,word,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=1000, random_state=42)",GradientBoostingClassifier,text_only,0.802,0.7800796611027662,False
zomato,word,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=1000, random_state=42)",GradientBoostingClassifier,text_only,0.756,0.7236144292515969,False
zomato,word,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=1000, random_state=42)",GradientBoostingClassifier,text_only,0.766,0.7554571596627672,False
zomato,word,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=1000, random_state=42)",GradientBoostingClassifier,text_only,0.786,0.7535085305448542,False
zomato,word,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=2000, random_state=42)",GradientBoostingClassifier,text_only,0.792,0.7592306028386495,False
zomato,word,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=2000, random_state=42)",GradientBoostingClassifier,text_only,0.824,0.797624493807079,False
zomato,word,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=2000, random_state=42)",GradientBoostingClassifier,text_only,0.812,0.8020202020202021,False
zomato,word,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=2000, random_state=42)",GradientBoostingClassifier,text_only,0.776,0.752281359443595,False
zomato,word,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=2000, random_state=42)",GradientBoostingClassifier,text_only,0.774,0.752990231909097,False
zomato,word,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=2000, random_state=42)",GradientBoostingClassifier,text_only,0.792,0.7703598484848485,False
zomato,word,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=2000, random_state=42)",GradientBoostingClassifier,text_only,0.804,0.7709121479613283,False
zomato,word,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=3000, random_state=42)",GradientBoostingClassifier,text_only,0.804,0.7573801381813106,False
zomato,word,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=3000, random_state=42)",GradientBoostingClassifier,text_only,0.82,0.8007419183889771,False
zomato,word,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=3000, random_state=42)",GradientBoostingClassifier,text_only,0.756,0.7358434871021171,False
zomato,word,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=3000, random_state=42)",GradientBoostingClassifier,text_only,0.796,0.7729714159846829,False
zomato,word,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=3000, random_state=42)",GradientBoostingClassifier,text_only,0.822,0.7985191739428036,False
zomato,word,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=3000, random_state=42)",GradientBoostingClassifier,text_only,0.78,0.7527732683982683,False
zomato,word,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=3000, random_state=42)",GradientBoostingClassifier,text_only,0.79,0.7652853033647736,False
zomato,word,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=4000, random_state=42)",GradientBoostingClassifier,text_only,0.792,0.764006791171477,False
zomato,word,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=4000, random_state=42)",GradientBoostingClassifier,text_only,0.808,0.768643368189323,False
zomato,word,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=4000, random_state=42)",GradientBoostingClassifier,text_only,0.818,0.7852382302892796,False
zomato,word,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=4000, random_state=42)",GradientBoostingClassifier,text_only,0.802,0.7700328744606534,False
zomato,word,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=4000, random_state=42)",GradientBoostingClassifier,text_only,0.828,0.7987987987987988,False
zomato,word,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=4000, random_state=42)",GradientBoostingClassifier,text_only,0.83,0.7994700110195728,False
zomato,word,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=4000, random_state=42)",GradientBoostingClassifier,text_only,0.832,0.8072490452809602,False
zomato,word,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=5000, random_state=42)",GradientBoostingClassifier,text_only,0.822,0.7980057269692811,False
zomato,word,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=5000, random_state=42)",GradientBoostingClassifier,text_only,0.8,0.7666487647690655,False
zomato,word,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=5000, random_state=42)",GradientBoostingClassifier,text_only,0.826,0.8046689303904924,False
zomato,word,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=5000, random_state=42)",GradientBoostingClassifier,text_only,0.832,0.8092776584317938,False
zomato,word,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=5000, random_state=42)",GradientBoostingClassifier,text_only,0.82,0.8015037095919448,False
zomato,word,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=5000, random_state=42)",GradientBoostingClassifier,text_only,0.816,0.7907119918800646,False
zomato,word,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=5000, random_state=42)",GradientBoostingClassifier,text_only,0.79,0.7680580823394649,False
zomato,word,"(2, 4)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=500, random_state=42)",GradientBoostingClassifier,all,0.79,0.7493892125540312,False
zomato,word,"(2, 4)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=500, random_state=42)",GradientBoostingClassifier,all,0.82,0.7906232801320859,False
zomato,word,"(2, 4)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=500, random_state=42)",GradientBoostingClassifier,all,0.81,0.7707339829981339,False
zomato,word,"(2, 4)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=500, random_state=42)",GradientBoostingClassifier,all,0.804,0.7832899504925228,False
zomato,word,"(2, 4)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=500, random_state=42)",GradientBoostingClassifier,all,0.812,0.7830180748213534,False
zomato,word,"(2, 4)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=500, random_state=42)",GradientBoostingClassifier,all,0.792,0.759342607746863,False
zomato,word,"(2, 4)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=500, random_state=42)",GradientBoostingClassifier,all,0.814,0.7989859173910114,False
zomato,word,"(2, 4)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=1000, random_state=42)",GradientBoostingClassifier,all,0.854,0.8418898998627561,False
zomato,word,"(2, 4)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=1000, random_state=42)",GradientBoostingClassifier,all,0.864,0.8442813824529661,False
zomato,word,"(2, 4)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=1000, random_state=42)",GradientBoostingClassifier,all,0.864,0.841926531175122,False
zomato,word,"(2, 4)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=1000, random_state=42)",GradientBoostingClassifier,all,0.814,0.7975477207135744,False
zomato,word,"(2, 4)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=1000, random_state=42)",GradientBoostingClassifier,all,0.836,0.8133313000898016,False
zomato,word,"(2, 4)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=1000, random_state=42)",GradientBoostingClassifier,all,0.816,0.8009280439186982,False
zomato,word,"(2, 4)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=1000, random_state=42)",GradientBoostingClassifier,all,0.828,0.8037630709961475,False
zomato,word,"(2, 4)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=2000, random_state=42)",GradientBoostingClassifier,all,0.824,0.8006622406362836,False
zomato,word,"(2, 4)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=2000, random_state=42)",GradientBoostingClassifier,all,0.86,0.8447449126552465,False
zomato,word,"(2, 4)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=2000, random_state=42)",GradientBoostingClassifier,all,0.84,0.833939393939394,False
zomato,word,"(2, 4)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=2000, random_state=42)",GradientBoostingClassifier,all,0.844,0.8255314950919942,False
zomato,word,"(2, 4)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=2000, random_state=42)",GradientBoostingClassifier,all,0.836,0.8193567678915542,False
zomato,word,"(2, 4)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=2000, random_state=42)",GradientBoostingClassifier,all,0.846,0.830864448051948,False
zomato,word,"(2, 4)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=2000, random_state=42)",GradientBoostingClassifier,all,0.852,0.8315258511979824,False
zomato,word,"(2, 4)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=3000, random_state=42)",GradientBoostingClassifier,all,0.836,0.8086049270709749,False
zomato,word,"(2, 4)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=3000, random_state=42)",GradientBoostingClassifier,all,0.854,0.8431703762586115,False
zomato,word,"(2, 4)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=3000, random_state=42)",GradientBoostingClassifier,all,0.854,0.8417242001344726,False
zomato,word,"(2, 4)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=3000, random_state=42)",GradientBoostingClassifier,all,0.854,0.840890221792982,False
zomato,word,"(2, 4)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=3000, random_state=42)",GradientBoostingClassifier,all,0.856,0.8369755755521795,False
zomato,word,"(2, 4)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=3000, random_state=42)",GradientBoostingClassifier,all,0.816,0.7976866883116883,False
zomato,word,"(2, 4)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=3000, random_state=42)",GradientBoostingClassifier,all,0.844,0.8282493812295136,False
zomato,word,"(2, 4)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=4000, random_state=42)",GradientBoostingClassifier,all,0.856,0.8359932088285228,False
zomato,word,"(2, 4)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=4000, random_state=42)",GradientBoostingClassifier,all,0.84,0.8189323059988993,False
zomato,word,"(2, 4)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=4000, random_state=42)",GradientBoostingClassifier,all,0.838,0.8212209302325582,False
zomato,word,"(2, 4)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=4000, random_state=42)",GradientBoostingClassifier,all,0.84,0.8189165125676323,False
zomato,word,"(2, 4)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=4000, random_state=42)",GradientBoostingClassifier,all,0.862,0.8358215358215358,False
zomato,word,"(2, 4)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=4000, random_state=42)",GradientBoostingClassifier,all,0.85,0.8213342428853789,False
zomato,word,"(2, 4)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=4000, random_state=42)",GradientBoostingClassifier,all,0.882,0.8652823240589198,False
zomato,word,"(2, 4)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=5000, random_state=42)",GradientBoostingClassifier,all,0.876,0.8606889306833393,False
zomato,word,"(2, 4)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=5000, random_state=42)",GradientBoostingClassifier,all,0.84,0.8176691729323309,False
zomato,word,"(2, 4)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=5000, random_state=42)",GradientBoostingClassifier,all,0.876,0.8612903225806452,False
zomato,word,"(2, 4)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=5000, random_state=42)",GradientBoostingClassifier,all,0.896,0.8836600429645541,False
zomato,word,"(2, 4)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=5000, random_state=42)",GradientBoostingClassifier,all,0.846,0.8295574986751457,False
zomato,word,"(2, 4)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=5000, random_state=42)",GradientBoostingClassifier,all,0.864,0.8512288058037573,False
zomato,word,"(2, 4)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=5000, random_state=42)",GradientBoostingClassifier,all,0.83,0.8073411495182266,False
zomato,word,"(2, 4)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=500, random_state=42)",GradientBoostingClassifier,text_only,0.77,0.7474073567852932,False
zomato,word,"(2, 4)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=500, random_state=42)",GradientBoostingClassifier,text_only,0.742,0.7073472757292241,False
zomato,word,"(2, 4)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=500, random_state=42)",GradientBoostingClassifier,text_only,0.752,0.7310111272375422,False
zomato,word,"(2, 4)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=500, random_state=42)",GradientBoostingClassifier,text_only,0.73,0.697859779853349,False
zomato,word,"(2, 4)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=500, random_state=42)",GradientBoostingClassifier,text_only,0.732,0.6915510718789407,False
zomato,word,"(2, 4)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=500, random_state=42)",GradientBoostingClassifier,text_only,0.752,0.7283483360611019,False
zomato,word,"(2, 4)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=500, random_state=42)",GradientBoostingClassifier,text_only,0.762,0.742352267367428,False
zomato,word,"(2, 4)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=1000, random_state=42)",GradientBoostingClassifier,text_only,0.788,0.7644995679357496,False
zomato,word,"(2, 4)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=1000, random_state=42)",GradientBoostingClassifier,text_only,0.798,0.7711799098691595,False
zomato,word,"(2, 4)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=1000, random_state=42)",GradientBoostingClassifier,text_only,0.786,0.7630880350278395,False
zomato,word,"(2, 4)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=1000, random_state=42)",GradientBoostingClassifier,text_only,0.78,0.7621643516565122,False
zomato,word,"(2, 4)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=1000, random_state=42)",GradientBoostingClassifier,text_only,0.78,0.7510293295379454,False
zomato,word,"(2, 4)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=1000, random_state=42)",GradientBoostingClassifier,text_only,0.76,0.7437422390693419,False
zomato,word,"(2, 4)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=1000, random_state=42)",GradientBoostingClassifier,text_only,0.78,0.7521670335718217,False
zomato,word,"(2, 4)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=2000, random_state=42)",GradientBoostingClassifier,text_only,0.798,0.7634320038602972,False
zomato,word,"(2, 4)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=2000, random_state=42)",GradientBoostingClassifier,text_only,0.788,0.7545027872380081,False
zomato,word,"(2, 4)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=2000, random_state=42)",GradientBoostingClassifier,text_only,0.782,0.7703030303030303,False
zomato,word,"(2, 4)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=2000, random_state=42)",GradientBoostingClassifier,text_only,0.778,0.7506289153060722,False
zomato,word,"(2, 4)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=2000, random_state=42)",GradientBoostingClassifier,text_only,0.766,0.7470762176888831,False
zomato,word,"(2, 4)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=2000, random_state=42)",GradientBoostingClassifier,text_only,0.796,0.7794913419913421,False
