encoding,dim_reduction,model,n_train,n_test,dataset,features,accuracies,roc_auc
lm__BAAI/bge-large-en-v1.5,passthrough,LogisticRegression,2000,500,company_employees,text_only,0.64,0.6801760704281712
lm__BAAI/bge-large-en-v1.5,passthrough,LogisticRegression,2000,500,company_employees,text_only,0.634,0.7008538777606574
lm__BAAI/bge-large-en-v1.5,passthrough,LogisticRegression,2000,500,company_employees,text_only,0.648,0.7153262421587974
lm__BAAI/bge-large-en-v1.5,passthrough,LogisticRegression,2000,500,company_employees,text_only,0.644,0.7011320754716982
lm__BAAI/bge-large-en-v1.5,passthrough,LogisticRegression,2000,500,company_employees,text_only,0.652,0.6914701125682536
lm__llmrails/ember-v1,PCA_30,GradientBoostingClassifier,500,500,company_employees,all,0.524,0.5376488882476474
lm__llmrails/ember-v1,PCA_30,GradientBoostingClassifier,500,500,company_employees,all,0.554,0.5824889955982393
lm__llmrails/ember-v1,PCA_30,GradientBoostingClassifier,500,500,company_employees,all,0.63,0.6489863837821405
lm__llmrails/ember-v1,PCA_30,GradientBoostingClassifier,500,500,company_employees,all,0.564,0.5853931864754098
lm__llmrails/ember-v1,PCA_30,GradientBoostingClassifier,500,500,company_employees,all,0.552,0.5760717557988138
lm__llmrails/ember-v1,PCA_30,GradientBoostingClassifier,500,500,company_employees,all,0.568,0.5938855542216888
lm__llmrails/ember-v1,PCA_30,GradientBoostingClassifier,500,500,company_employees,all,0.58,0.5925090036014405
lm__llmrails/ember-v1,PCA_30,GradientBoostingClassifier,500,500,company_employees,text_only,0.528,0.5361900639638341
lm__llmrails/ember-v1,PCA_30,GradientBoostingClassifier,500,500,company_employees,text_only,0.556,0.5859943977591037
lm__llmrails/ember-v1,PCA_30,GradientBoostingClassifier,500,500,company_employees,text_only,0.602,0.617593881502104
lm__llmrails/ember-v1,PCA_30,GradientBoostingClassifier,500,500,company_employees,text_only,0.54,0.5694800204918032
lm__llmrails/ember-v1,PCA_30,GradientBoostingClassifier,500,500,company_employees,text_only,0.528,0.5671505039301732
lm__llmrails/ember-v1,PCA_30,GradientBoostingClassifier,500,500,company_employees,text_only,0.566,0.591500600240096
lm__llmrails/ember-v1,PCA_30,GradientBoostingClassifier,500,500,company_employees,text_only,0.546,0.5836894757903162
lm__llmrails/ember-v1,PCA_30,GradientBoostingClassifier,1000,500,company_employees,all,0.602,0.66512
lm__llmrails/ember-v1,PCA_30,GradientBoostingClassifier,1000,500,company_employees,all,0.614,0.6210719105455949
lm__llmrails/ember-v1,PCA_30,GradientBoostingClassifier,1000,500,company_employees,all,0.604,0.6562319584322278
lm__llmrails/ember-v1,PCA_30,GradientBoostingClassifier,1000,500,company_employees,all,0.612,0.6416742667882687
lm__llmrails/ember-v1,PCA_30,GradientBoostingClassifier,1000,500,company_employees,all,0.574,0.6005922368947579
lm__llmrails/ember-v1,PCA_30,GradientBoostingClassifier,1000,500,company_employees,all,0.598,0.6212397593445981
lm__llmrails/ember-v1,PCA_30,GradientBoostingClassifier,1000,500,company_employees,all,0.546,0.5952300487616473
lm__llmrails/ember-v1,PCA_30,GradientBoostingClassifier,1000,500,company_employees,text_only,0.628,0.67328
lm__llmrails/ember-v1,PCA_30,GradientBoostingClassifier,1000,500,company_employees,text_only,0.598,0.6091510828352933
lm__llmrails/ember-v1,PCA_30,GradientBoostingClassifier,1000,500,company_employees,text_only,0.612,0.6507152479312335
lm__llmrails/ember-v1,PCA_30,GradientBoostingClassifier,1000,500,company_employees,text_only,0.608,0.6423462775404407
lm__llmrails/ember-v1,PCA_30,GradientBoostingClassifier,1000,500,company_employees,text_only,0.58,0.6287635054021609
lm__llmrails/ember-v1,PCA_30,GradientBoostingClassifier,1000,500,company_employees,text_only,0.606,0.6515937019969278
lm__llmrails/ember-v1,PCA_30,GradientBoostingClassifier,1000,500,company_employees,text_only,0.552,0.5934920098488872
lm__llmrails/ember-v1,PCA_30,GradientBoostingClassifier,2000,500,company_employees,all,0.618,0.6796551667729958
lm__llmrails/ember-v1,PCA_30,GradientBoostingClassifier,2000,500,company_employees,all,0.628,0.6829527349973448
lm__llmrails/ember-v1,PCA_30,GradientBoostingClassifier,2000,500,company_employees,all,0.62,0.6594477791116446
lm__llmrails/ember-v1,PCA_30,GradientBoostingClassifier,2000,500,company_employees,all,0.644,0.6954609655880843
lm__llmrails/ember-v1,PCA_30,GradientBoostingClassifier,2000,500,company_employees,all,0.666,0.7119731754664613
lm__llmrails/ember-v1,PCA_30,GradientBoostingClassifier,2000,500,company_employees,all,0.628,0.6828904054596547
lm__llmrails/ember-v1,PCA_30,GradientBoostingClassifier,2000,500,company_employees,all,0.632,0.6788682326944323
lm__llmrails/ember-v1,PCA_30,GradientBoostingClassifier,2000,500,company_employees,text_only,0.628,0.6899772619456577
lm__llmrails/ember-v1,PCA_30,GradientBoostingClassifier,2000,500,company_employees,text_only,0.592,0.6541463493136356
lm__llmrails/ember-v1,PCA_30,GradientBoostingClassifier,2000,500,company_employees,text_only,0.594,0.6200720288115247
lm__llmrails/ember-v1,PCA_30,GradientBoostingClassifier,2000,500,company_employees,text_only,0.638,0.7013995891114535
lm__llmrails/ember-v1,PCA_30,GradientBoostingClassifier,2000,500,company_employees,text_only,0.642,0.7023792334472412
lm__llmrails/ember-v1,PCA_30,GradientBoostingClassifier,2000,500,company_employees,text_only,0.608,0.6653231633881975
lm__llmrails/ember-v1,PCA_30,GradientBoostingClassifier,2000,500,company_employees,text_only,0.65,0.6809178395862356
lm__llmrails/ember-v1,PCA_30,LogisticRegression,500,500,company_employees,all,0.576,0.6004745186681415
lm__llmrails/ember-v1,PCA_30,LogisticRegression,500,500,company_employees,all,0.538,0.5587995198079232
lm__llmrails/ember-v1,PCA_30,LogisticRegression,500,500,company_employees,all,0.576,0.6001536024576394
lm__llmrails/ember-v1,PCA_30,LogisticRegression,500,500,company_employees,all,0.548,0.5893794825819673
lm__llmrails/ember-v1,PCA_30,LogisticRegression,500,500,company_employees,all,0.582,0.6195528122036296
lm__llmrails/ember-v1,PCA_30,LogisticRegression,500,500,company_employees,all,0.57,0.6005282112845138
lm__llmrails/ember-v1,PCA_30,LogisticRegression,500,500,company_employees,all,0.572,0.5913565426170468
lm__llmrails/ember-v1,PCA_30,LogisticRegression,500,500,company_employees,text_only,0.592,0.5971400631622822
lm__llmrails/ember-v1,PCA_30,LogisticRegression,500,500,company_employees,text_only,0.55,0.5615366146458584
lm__llmrails/ember-v1,PCA_30,LogisticRegression,500,500,company_employees,text_only,0.582,0.6047616761868189
lm__llmrails/ember-v1,PCA_30,LogisticRegression,500,500,company_employees,text_only,0.574,0.5887551229508197
lm__llmrails/ember-v1,PCA_30,LogisticRegression,500,500,company_employees,text_only,0.586,0.6237482117310443
lm__llmrails/ember-v1,PCA_30,LogisticRegression,500,500,company_employees,text_only,0.558,0.6010404161664665
lm__llmrails/ember-v1,PCA_30,LogisticRegression,500,500,company_employees,text_only,0.574,0.5855302120848339
lm__llmrails/ember-v1,PCA_30,LogisticRegression,1000,500,company_employees,all,0.612,0.6568320000000001
lm__llmrails/ember-v1,PCA_30,LogisticRegression,1000,500,company_employees,all,0.59,0.6353383458646618
lm__llmrails/ember-v1,PCA_30,LogisticRegression,1000,500,company_employees,all,0.604,0.6502822503047021
lm__llmrails/ember-v1,PCA_30,LogisticRegression,1000,500,company_employees,all,0.58,0.6274980399686394
lm__llmrails/ember-v1,PCA_30,LogisticRegression,1000,500,company_employees,all,0.58,0.6390396158463385
lm__llmrails/ember-v1,PCA_30,LogisticRegression,1000,500,company_employees,all,0.594,0.6406009984639016
lm__llmrails/ember-v1,PCA_30,LogisticRegression,1000,500,company_employees,all,0.584,0.6266434928144965
lm__llmrails/ember-v1,PCA_30,LogisticRegression,1000,500,company_employees,text_only,0.594,0.6546239999999999
lm__llmrails/ember-v1,PCA_30,LogisticRegression,1000,500,company_employees,text_only,0.592,0.633249791144528
lm__llmrails/ember-v1,PCA_30,LogisticRegression,1000,500,company_employees,text_only,0.612,0.6525434601321445
lm__llmrails/ember-v1,PCA_30,LogisticRegression,1000,500,company_employees,text_only,0.574,0.6232099713595417
lm__llmrails/ember-v1,PCA_30,LogisticRegression,1000,500,company_employees,text_only,0.588,0.6345898359343738
lm__llmrails/ember-v1,PCA_30,LogisticRegression,1000,500,company_employees,text_only,0.596,0.6320084485407067
lm__llmrails/ember-v1,PCA_30,LogisticRegression,1000,500,company_employees,text_only,0.582,0.6287194837380711
lm__llmrails/ember-v1,PCA_30,LogisticRegression,2000,500,company_employees,all,0.636,0.6983363596211416
lm__llmrails/ember-v1,PCA_30,LogisticRegression,2000,500,company_employees,all,0.618,0.6727015240026393
lm__llmrails/ember-v1,PCA_30,LogisticRegression,2000,500,company_employees,all,0.626,0.6676430572228891
lm__llmrails/ember-v1,PCA_30,LogisticRegression,2000,500,company_employees,all,0.628,0.672878145865434
lm__llmrails/ember-v1,PCA_30,LogisticRegression,2000,500,company_employees,all,0.646,0.690844042290353
lm__llmrails/ember-v1,PCA_30,LogisticRegression,2000,500,company_employees,all,0.614,0.678667201926937
lm__llmrails/ember-v1,PCA_30,LogisticRegression,2000,500,company_employees,all,0.64,0.6866983715232742
lm__llmrails/ember-v1,PCA_30,LogisticRegression,2000,500,company_employees,text_only,0.616,0.6900263368830871
lm__llmrails/ember-v1,PCA_30,LogisticRegression,2000,500,company_employees,text_only,0.632,0.677368480342458
lm__llmrails/ember-v1,PCA_30,LogisticRegression,2000,500,company_employees,text_only,0.614,0.6659943977591037
lm__llmrails/ember-v1,PCA_30,LogisticRegression,2000,500,company_employees,text_only,0.606,0.6721558808423215
lm__llmrails/ember-v1,PCA_30,LogisticRegression,2000,500,company_employees,text_only,0.658,0.6973736984806919
lm__llmrails/ember-v1,PCA_30,LogisticRegression,2000,500,company_employees,text_only,0.624,0.674925732637495
lm__llmrails/ember-v1,PCA_30,LogisticRegression,2000,500,company_employees,text_only,0.646,0.6871787481385405
lm__llmrails/ember-v1,passthrough,LogisticRegression,500,500,company_employees,all,0.56,0.5895413520575835
lm__llmrails/ember-v1,passthrough,LogisticRegression,500,500,company_employees,all,0.556,0.5692837134853942
lm__llmrails/ember-v1,passthrough,LogisticRegression,500,500,company_employees,all,0.57,0.6033376534024545
lm__llmrails/ember-v1,passthrough,LogisticRegression,500,500,company_employees,all,0.576,0.5970478995901639
lm__llmrails/ember-v1,passthrough,LogisticRegression,500,500,company_employees,all,0.6,0.6287634019707126
lm__llmrails/ember-v1,passthrough,LogisticRegression,500,500,company_employees,all,0.578,0.6236414565826329
lm__llmrails/ember-v1,passthrough,LogisticRegression,500,500,company_employees,all,0.58,0.6141816726690676
lm__llmrails/ember-v1,passthrough,LogisticRegression,500,500,company_employees,text_only,0.556,0.586575610381699
lm__llmrails/ember-v1,passthrough,LogisticRegression,500,500,company_employees,text_only,0.562,0.5705962384953982
lm__llmrails/ember-v1,passthrough,LogisticRegression,500,500,company_employees,text_only,0.572,0.6031136498183971
lm__llmrails/ember-v1,passthrough,LogisticRegression,500,500,company_employees,text_only,0.582,0.5983126280737704
lm__llmrails/ember-v1,passthrough,LogisticRegression,500,500,company_employees,text_only,0.604,0.6296957129768047
lm__llmrails/ember-v1,passthrough,LogisticRegression,500,500,company_employees,text_only,0.574,0.622841136454582
lm__llmrails/ember-v1,passthrough,LogisticRegression,500,500,company_employees,text_only,0.584,0.6143577430972389
lm__llmrails/ember-v1,passthrough,LogisticRegression,1000,500,company_employees,all,0.572,0.6305919999999999
lm__llmrails/ember-v1,passthrough,LogisticRegression,1000,500,company_employees,all,0.59,0.5895026026604975
lm__llmrails/ember-v1,passthrough,LogisticRegression,1000,500,company_employees,all,0.614,0.6430175123484507
lm__llmrails/ember-v1,passthrough,LogisticRegression,1000,500,company_employees,all,0.604,0.6401222419558712
lm__llmrails/ember-v1,passthrough,LogisticRegression,1000,500,company_employees,all,0.586,0.6292436974789916
lm__llmrails/ember-v1,passthrough,LogisticRegression,1000,500,company_employees,all,0.556,0.5827092933947773
lm__llmrails/ember-v1,passthrough,LogisticRegression,1000,500,company_employees,all,0.586,0.612916203994271
lm__llmrails/ember-v1,passthrough,LogisticRegression,1000,500,company_employees,text_only,0.58,0.628832
lm__llmrails/ember-v1,passthrough,LogisticRegression,1000,500,company_employees,text_only,0.588,0.590016708437761
lm__llmrails/ember-v1,passthrough,LogisticRegression,1000,500,company_employees,text_only,0.612,0.6433863621784592
lm__llmrails/ember-v1,passthrough,LogisticRegression,1000,500,company_employees,text_only,0.602,0.6397702363237812
lm__llmrails/ember-v1,passthrough,LogisticRegression,1000,500,company_employees,text_only,0.586,0.6290356142456983
lm__llmrails/ember-v1,passthrough,LogisticRegression,1000,500,company_employees,text_only,0.554,0.5769169226830517
lm__llmrails/ember-v1,passthrough,LogisticRegression,1000,500,company_employees,text_only,0.586,0.6143484768020084
lm__llmrails/ember-v1,passthrough,LogisticRegression,2000,500,company_employees,all,0.624,0.6655706597307421
lm__llmrails/ember-v1,passthrough,LogisticRegression,2000,500,company_employees,all,0.572,0.6284941823975281
lm__llmrails/ember-v1,passthrough,LogisticRegression,2000,500,company_employees,all,0.616,0.6543897559023608
lm__llmrails/ember-v1,passthrough,LogisticRegression,2000,500,company_employees,all,0.598,0.6451592193117617
lm__llmrails/ember-v1,passthrough,LogisticRegression,2000,500,company_employees,all,0.614,0.655003128459354
lm__llmrails/ember-v1,passthrough,LogisticRegression,2000,500,company_employees,all,0.628,0.6633319951826575
lm__llmrails/ember-v1,passthrough,LogisticRegression,2000,500,company_employees,all,0.608,0.64504971897968
lm__llmrails/ember-v1,passthrough,LogisticRegression,2000,500,company_employees,text_only,0.626,0.6669938329161964
lm__llmrails/ember-v1,passthrough,LogisticRegression,2000,500,company_employees,text_only,0.574,0.6280435797164422
lm__llmrails/ember-v1,passthrough,LogisticRegression,2000,500,company_employees,text_only,0.632,0.6565346138455382
lm__llmrails/ember-v1,passthrough,LogisticRegression,2000,500,company_employees,text_only,0.594,0.6428961222393423
lm__llmrails/ember-v1,passthrough,LogisticRegression,2000,500,company_employees,text_only,0.622,0.6551154321284753
lm__llmrails/ember-v1,passthrough,LogisticRegression,2000,500,company_employees,text_only,0.622,0.6635086310718586
lm__llmrails/ember-v1,passthrough,LogisticRegression,2000,500,company_employees,text_only,0.622,0.6460424973178973
lm__thenlper/gte-large,PCA_30,GradientBoostingClassifier,500,500,company_employees,all,0.538,0.5486461790025489
lm__thenlper/gte-large,PCA_30,GradientBoostingClassifier,500,500,company_employees,all,0.552,0.5828091236494598
lm__thenlper/gte-large,PCA_30,GradientBoostingClassifier,500,500,company_employees,all,0.578,0.617913886622186
lm__thenlper/gte-large,PCA_30,GradientBoostingClassifier,500,500,company_employees,all,0.532,0.5617955942622951
lm__thenlper/gte-large,PCA_30,GradientBoostingClassifier,500,500,company_employees,all,0.586,0.6284258410891964
lm__thenlper/gte-large,PCA_30,GradientBoostingClassifier,500,500,company_employees,all,0.544,0.5781192476990797
lm__thenlper/gte-large,PCA_30,GradientBoostingClassifier,500,500,company_employees,all,0.542,0.5882993197278911
lm__thenlper/gte-large,PCA_30,GradientBoostingClassifier,500,500,company_employees,text_only,0.54,0.5452796614245179
lm__thenlper/gte-large,PCA_30,GradientBoostingClassifier,500,500,company_employees,text_only,0.54,0.5664825930372148
lm__thenlper/gte-large,PCA_30,GradientBoostingClassifier,500,500,company_employees,text_only,0.582,0.6208739339829438
lm__thenlper/gte-large,PCA_30,GradientBoostingClassifier,500,500,company_employees,text_only,0.524,0.5719934682377049
lm__thenlper/gte-large,PCA_30,GradientBoostingClassifier,500,500,company_employees,text_only,0.584,0.5956342125990581
lm__thenlper/gte-large,PCA_30,GradientBoostingClassifier,500,500,company_employees,text_only,0.53,0.5791756702681072
lm__thenlper/gte-large,PCA_30,GradientBoostingClassifier,500,500,company_employees,text_only,0.544,0.5806802721088435
lm__thenlper/gte-large,PCA_30,GradientBoostingClassifier,1000,500,company_employees,all,0.576,0.616032
lm__thenlper/gte-large,PCA_30,GradientBoostingClassifier,1000,500,company_employees,all,0.564,0.5944187391555813
lm__thenlper/gte-large,PCA_30,GradientBoostingClassifier,1000,500,company_employees,all,0.594,0.6449900570915389
lm__thenlper/gte-large,PCA_30,GradientBoostingClassifier,1000,500,company_employees,all,0.576,0.6054816877070033
lm__thenlper/gte-large,PCA_30,GradientBoostingClassifier,1000,500,company_employees,all,0.542,0.5710284113645459
